Country,Date,Confirmed,Recovered,Deaths,Active
Germany,2021-09-06,4010390,0,92354,3918036
Germany,2021-09-07,4017116,0,92413,3924703
Germany,2021-09-08,4030681,0,92448,3938233
Germany,2021-09-09,4046112,0,92498,3953614
Germany,2021-09-10,4059081,0,92553,3966528
Germany,2021-09-11,4070295,0,92598,3977697
Germany,2021-09-12,4077640,0,92606,3985034
Germany,2021-09-13,4083151,0,92618,3990533
Germany,2021-09-14,4089476,0,92686,3996790
Germany,2021-09-15,4101931,0,92769,4009162
Germany,2021-09-16,4114856,0,92837,4022019
Germany,2021-09-17,4125878,0,92857,4033021
Germany,2021-09-18,4134779,0,92920,4041859
Germany,2021-09-19,4142116,0,92958,4049158
Germany,2021-09-20,4145852,0,92971,4052881
Germany,2021-09-21,4150516,0,93052,4057464
Germany,2021-09-22,4160970,0,93123,4067847
Germany,2021-09-23,4171666,0,93238,4078428
Germany,2021-09-24,4181393,0,93303,4088090
Germany,2021-09-25,4188604,0,93365,4095239
Germany,2021-09-26,4196378,0,93393,4102985
Germany,2021-09-27,4199400,0,93403,4105997
Germany,2021-09-28,4203571,0,93504,4110067
Germany,2021-09-29,4215351,0,93571,4121780
Germany,2021-09-30,4227501,0,93638,4133863
Germany,2021-10-01,4237619,0,93711,4143908
Germany,2021-10-02,4246136,0,93777,4152359
Germany,2021-10-03,4252300,0,93786,4158514
Germany,2021-10-04,4255388,0,93793,4161595
Germany,2021-10-05,4260187,0,93883,4166304
Germany,2021-10-06,4271734,0,93959,4177775
Germany,2021-10-07,4283378,0,94027,4189351
Germany,2021-10-08,4293807,0,94113,4199694
Germany,2021-10-09,4302661,0,94178,4208483
Germany,2021-10-10,4310273,0,94202,4216071
Germany,2021-10-11,4313384,0,94209,4219175
Germany,2021-10-12,4318355,0,94297,4224058
Germany,2021-10-13,4330258,0,94389,4235869
Germany,2021-10-14,4342640,0,94461,4248179
Germany,2021-10-15,4354158,0,94526,4259632
Germany,2021-10-16,4365107,0,94601,4270506
Germany,2021-10-17,4373789,0,94618,4279171
Germany,2021-10-18,4377845,0,94628,4283217
Germany,2021-10-19,4384616,0,94716,4289900
Germany,2021-10-20,4401631,0,94808,4306823
Germany,2021-10-21,4417708,0,94875,4322833
Germany,2021-10-22,4437280,0,94991,4342289
Germany,2021-10-23,4452425,0,95077,4357348
Germany,2021-10-24,4466157,0,95100,4371057
Germany,2021-10-25,4472730,0,95117,4377613
Germany,2021-10-26,4483203,0,95245,4387958
Germany,2021-10-27,4506415,0,95359,4411056
Germany,2021-10-28,4534452,0,95485,4438967
Germany,2021-10-29,4559120,0,95606,4463514
Germany,2021-10-30,4580663,0,95696,4484967
Germany,2021-10-31,4597550,0,95729,4501821
Germany,2021-11-01,4607208,0,95752,4511456
Germany,2021-11-02,4618021,0,95833,4522188
Germany,2021-11-03,4638419,0,96027,4542392
Germany,2021-11-04,4672368,0,96192,4576176
Germany,2021-11-05,4709488,0,96346,4613142
Germany,2021-11-06,4743490,0,96488,4647002
Germany,2021-11-07,4767033,0,96525,4670508
Germany,2021-11-08,4782546,0,96558,4685988
Germany,2021-11-09,4804378,0,96727,4707651
Germany,2021-11-10,4844054,0,96963,4747091
Germany,2021-11-11,4894250,0,97198,4797052
Germany,2021-11-12,4942890,0,97389,4845501
Germany,2021-11-13,4987971,0,97617,4890354
Germany,2021-11-14,5021469,0,97672,4923797
Germany,2021-11-15,5045076,0,97715,4947361
Germany,2021-11-16,5077124,0,97980,4979144
Germany,2021-11-17,5129950,0,98274,5031676
Germany,2021-11-18,5195321,0,98538,5096783
Germany,2021-11-19,5248291,0,98739,5149552
Germany,2021-11-20,5312215,0,98987,5213228
Germany,2021-11-21,5354942,0,99062,5255880
Germany,2021-11-22,5385585,0,99124,5286461
Germany,2021-11-23,5430911,0,99433,5331478
Germany,2021-11-24,5497795,0,99768,5398027
Germany,2021-11-25,5573756,0,100119,5473637
Germany,2021-11-26,5650170,0,100476,5549694
Germany,2021-11-27,5717295,0,100779,5616516
Germany,2021-11-28,5761696,0,100883,5660813
Germany,2021-11-29,5791060,0,100956,5690104
Germany,2021-11-30,5836813,0,101344,5735469
Germany,2021-12-01,5903999,0,101790,5802209
Germany,2021-12-02,5977208,0,102178,5875030
Germany,2021-12-03,6051560,0,102568,5948992
Germany,2021-12-04,6116070,0,102946,6013124
Germany,2021-12-05,6158125,0,103040,6055085
Germany,2021-12-06,6185961,0,103121,6082840
Germany,2021-12-07,6222020,0,103520,6118500
Germany,2021-12-08,6291621,0,104047,6187574
Germany,2021-12-09,6362232,0,104512,6257720
Germany,2021-12-10,6423520,0,104996,6318524
Germany,2021-12-11,6477217,0,105506,6371711
Germany,2021-12-12,6509863,0,105638,6404225
Germany,2021-12-13,6531606,0,105754,6425852
Germany,2021-12-14,6562429,0,106227,6456202
Germany,2021-12-15,6613730,0,106680,6507050
Germany,2021-12-16,6670407,0,107202,6563205
Germany,2021-12-17,6721375,0,107639,6613736
Germany,2021-12-18,6764188,0,108053,6656135
Germany,2021-12-19,6793536,0,108233,6685303
Germany,2021-12-20,6809622,0,108352,6701270
Germany,2021-12-21,6833050,0,108814,6724236
Germany,2021-12-22,6878709,0,109324,6769385
Germany,2021-12-23,6923636,0,109749,6813887
Germany,2021-12-24,6959067,0,110119,6848948
Germany,2021-12-25,6981281,0,110276,6871005
Germany,2021-12-26,6991381,0,110364,6881017
Germany,2021-12-27,7005289,0,110433,6894856
Germany,2021-12-28,7026369,0,110805,6915564
Germany,2021-12-29,7066412,0,111219,6955193
Germany,2021-12-30,7109182,0,111602,6997580
Germany,2021-12-31,7150422,0,111925,7038497
Germany,2022-01-01,7176814,0,112109,7064705
Germany,2022-01-02,7189329,0,112155,7077174
Germany,2022-01-03,7207847,0,112223,7095624
Germany,2022-01-04,7238408,0,112579,7125829
Germany,2022-01-05,7297320,0,112925,7184395
Germany,2022-01-06,7361660,0,113368,7248292
Germany,2022-01-07,7417995,0,113632,7304363
Germany,2022-01-08,7473884,0,113900,7359984
Germany,2022-01-09,7510436,0,113977,7396459
Germany,2022-01-10,7535691,0,114029,7421662
Germany,2022-01-11,7581381,0,114351,7467030
Germany,2022-01-12,7661811,0,114735,7547076
Germany,2022-01-13,7743228,0,115051,7628177
Germany,2022-01-14,7835451,0,115337,7720114
Germany,2022-01-15,7913473,0,115572,7797901
Germany,2022-01-16,7965977,0,115619,7850358
Germany,2022-01-17,8000122,0,115649,7884473
Germany,2022-01-18,8074527,0,115842,7958685
Germany,2022-01-19,8186850,0,116081,8070769
Germany,2022-01-20,8320386,0,116315,8204071
Germany,2022-01-21,8460546,0,116485,8344061
Germany,2022-01-22,8596007,0,116664,8479343
Germany,2022-01-23,8681447,0,116718,8564729
Germany,2022-01-24,8744840,0,116746,8628094
Germany,2022-01-25,8871795,0,116960,8754835
Germany,2022-01-26,9035795,0,117126,8918669
Germany,2022-01-27,9238931,0,117314,9121617
Germany,2022-01-28,9429079,0,117484,9311595
Germany,2022-01-29,9618245,0,117666,9500579
Germany,2022-01-30,9737215,0,117725,9619490
Germany,2022-01-31,9815533,0,117786,9697747
Germany,2022-02-01,9978146,0,117974,9860172
Germany,2022-02-02,10186644,0,118170,10068474
Germany,2022-02-03,10422764,0,118334,10304430
Germany,2022-02-04,10671602,0,118504,10553098
Germany,2022-02-05,10889417,0,118676,10770741
Germany,2022-02-06,11022590,0,118717,10903873
Germany,2022-02-07,11117857,0,118766,10999091
Germany,2022-02-08,11287428,0,118943,11168485
Germany,2022-02-09,11521678,0,119215,11402463
Germany,2022-02-10,11769540,0,119453,11650087
Germany,2022-02-11,12009712,0,119679,11890033
Germany,2022-02-12,12219501,0,119877,12099624
Germany,2022-02-13,12344661,0,119935,12224726
Germany,2022-02-14,12421126,0,119977,12301149
Germany,2022-02-15,12580343,0,120220,12460123
Germany,2022-02-16,12800315,0,120467,12679848
Germany,2022-02-17,13035941,0,120728,12915213
Germany,2022-02-18,13255989,0,120992,13134997
Germany,2022-02-19,13445094,0,121202,13323892
Germany,2022-02-20,13563126,0,121275,13441851
Germany,2022-02-21,13636993,0,121297,13515696
Germany,2022-02-22,13762895,0,121603,13641292
Germany,2022-02-23,13971947,0,121902,13850045
Germany,2022-02-24,14188269,0,122145,14066124
Germany,2022-02-25,14399012,0,122371,14276641
Germany,2022-02-26,14574845,0,122621,14452224
Germany,2022-02-27,14682758,0,122678,14560080
Germany,2022-02-28,14745107,0,122702,14622405
Germany,2022-03-01,14867218,0,122937,14744281
Germany,2022-03-02,15053624,0,123238,14930386
Germany,2022-03-03,15264297,0,123505,15140792
Germany,2022-03-04,15481890,0,123796,15358094
Germany,2022-03-05,15674100,0,124051,15550049
Germany,2022-03-06,15790989,0,124102,15666887
Germany,2022-03-07,15869417,0,124126,15745291
Germany,2022-03-08,16026216,0,124450,15901766
Germany,2022-03-09,16242070,0,124764,16117306
Germany,2022-03-10,16504822,0,125023,16379799
Germany,2022-03-11,16757658,0,125272,16632386
Germany,2022-03-12,16994744,0,125521,16869223
Germany,2022-03-13,17141351,0,125571,17015780
Germany,2022-03-14,17233729,0,125590,17108139
Germany,2022-03-15,17432617,0,125873,17306744
Germany,2022-03-16,17695210,0,126142,17569068
Germany,2022-03-17,17990141,0,126420,17863721
Germany,2022-03-18,18287986,0,126646,18161340
Germany,2022-03-19,18548225,0,126867,18421358
Germany,2022-03-20,18680017,0,126916,18553101
Germany,2022-03-21,18772331,0,126929,18645402
Germany,2022-03-22,18994411,0,127193,18867218
Germany,2022-03-23,19278143,0,127522,19150621
Germany,2022-03-24,19596530,0,127822,19468708
Germany,2022-03-25,19893028,0,128110,19764918
Germany,2022-03-26,20145054,0,128388,20016666
Germany,2022-03-27,20256278,0,128437,20127841
Germany,2022-03-28,20323779,0,128457,20195322
Germany,2022-03-29,20561131,0,128764,20432367
Germany,2022-03-30,20829608,0,129112,20700496
Germany,2022-03-31,21357095,0,129708,21227387
Germany,2022-04-01,21357039,0,129695,21227344
Germany,2022-04-02,21553495,0,129987,21423508
Germany,2022-04-03,21668677,0,130052,21538625
Germany,2022-04-04,21668677,0,130052,21538625
Germany,2022-04-05,21849074,0,130368,21718706
Germany,2022-04-06,22265788,0,131036,22134752
Germany,2022-04-07,22441051,0,131370,22309681
Germany,2022-04-08,22591726,0,131679,22460047
Germany,2022-04-09,22647197,0,131715,22515482
Germany,2022-04-10,22677986,0,131728,22546258
Germany,2022-04-11,22878428,0,132017,22746411
Germany,2022-04-12,23017079,0,132378,22884701
Germany,2022-04-13,23182447,0,132688,23049759
Germany,2022-04-14,23339311,0,132900,23206411
Germany,2022-04-15,23376879,0,132929,23243950
Germany,2022-04-16,23416663,0,132942,23283721
Germany,2022-04-17,23437145,0,132953,23304192
Germany,2022-04-18,23459628,0,132960,23326668
Germany,2022-04-19,23658211,0,133308,23524903
Germany,2022-04-20,23844536,0,133632,23710904
Germany,2022-04-21,24006254,0,133921,23872333
Germany,2022-04-22,24141333,0,134155,24007178
Germany,2022-04-23,24180512,0,134179,24046333
Germany,2022-04-24,24200596,0,134185,24066411
Germany,2022-04-25,24337394,0,134489,24202905
Germany,2022-04-26,24337394,0,134489,24202905
Germany,2022-04-27,24609159,0,135078,24474081
Germany,2022-04-28,24710769,0,135292,24575477
Germany,2022-04-29,24798067,0,135451,24662616
Germany,2022-04-30,24809785,0,135461,24674324
Germany,2022-05-01,24813817,0,135461,24678356
Germany,2022-05-02,24927339,0,135701,24791638
Germany,2022-05-03,25033970,0,135942,24898028
Germany,2022-05-04,25130137,0,136125,24994012
Germany,2022-05-05,25215210,0,136339,25078871
Germany,2022-05-06,25287462,0,136523,25150939
Germany,2022-05-07,25295950,0,136533,25159417
Germany,2022-05-08,25299300,0,136538,25162762
Germany,2022-05-09,25406868,0,136756,25270112
Germany,2022-05-10,25503878,0,136987,25366891
Germany,2022-05-11,25592839,0,137184,25455655
Germany,2022-05-12,25661838,0,137348,25524490
Germany,2022-05-13,25723697,0,137492,25586205
Germany,2022-05-14,25729848,0,137499,25592349
Germany,2022-05-15,25732153,0,137499,25594654
Germany,2022-05-16,25818405,0,137714,25680691
Germany,2022-05-17,25890456,0,137888,25752568
Germany,2022-05-18,25949175,0,138053,25811122
Germany,2022-05-19,25998085,0,138204,25859881
Germany,2022-05-20,26040460,0,138324,25902136
Spain,2020-01-22,0,0,0,0
Spain,2020-01-23,0,0,0,0
Spain,2020-01-24,0,0,0,0
Spain,2020-01-25,0,0,0,0
Spain,2020-01-26,0,0,0,0
Spain,2020-01-27,0,0,0,0
Spain,2020-01-28,0,0,0,0
Spain,2020-01-29,0,0,0,0
Spain,2020-01-30,0,0,0,0
Spain,2020-01-31,0,0,0,0
Spain,2020-02-01,1,0,0,1
Spain,2020-02-02,1,0,0,1
Spain,2020-02-03,1,0,0,1
Spain,2020-02-04,1,0,0,1
Spain,2020-02-05,1,0,0,1
Spain,2020-02-06,1,0,0,1
Spain,2020-02-07,1,0,0,1
Spain,2020-02-08,1,0,0,1
Spain,2020-02-09,2,0,0,2
Spain,2020-02-10,2,0,0,2
Spain,2020-02-11,2,0,0,2
Spain,2020-02-12,2,0,0,2
Spain,2020-02-13,2,0,0,2
Spain,2020-02-14,2,0,0,2
Spain,2020-02-15,2,2,0,0
Spain,2020-02-16,2,2,0,0
Spain,2020-02-17,2,2,0,0
Spain,2020-02-18,2,2,0,0
Spain,2020-02-19,2,2,0,0
Spain,2020-02-20,2,2,0,0
Spain,2020-02-21,2,2,0,0
Spain,2020-02-22,2,2,0,0
Spain,2020-02-23,2,2,0,0
Spain,2020-02-24,2,2,0,0
Spain,2020-02-25,6,2,0,4
Spain,2020-02-26,13,2,0,11
Spain,2020-02-27,15,2,0,13
Spain,2020-02-28,32,2,0,30
Spain,2020-02-29,45,2,0,43
Spain,2020-03-01,84,2,0,82
Spain,2020-03-02,120,2,0,118
Spain,2020-03-03,165,2,1,162
Spain,2020-03-04,222,2,2,218
Spain,2020-03-05,259,2,3,254
Spain,2020-03-06,400,2,5,393
Spain,2020-03-07,500,30,10,460
Spain,2020-03-08,673,30,17,626
Spain,2020-03-09,1073,32,28,1013
Spain,2020-03-10,1695,32,35,1628
Spain,2020-03-11,2277,183,54,2040
Spain,2020-03-12,2277,183,55,2039
Spain,2020-03-13,5232,193,133,4906
Spain,2020-03-14,6391,517,195,5679
Spain,2020-03-15,7798,517,289,6992
Spain,2020-03-16,9942,530,342,9070
Spain,2020-03-17,11748,1028,533,10187
Spain,2020-03-18,13910,1081,623,12206
Spain,2020-03-19,17963,1107,830,16026
Spain,2020-03-20,20410,1588,1043,17779
Spain,2020-03-21,25374,2125,1375,21874
Spain,2020-03-22,28768,2575,1772,24421
Spain,2020-03-23,35136,2575,2311,30250
Spain,2020-03-24,39885,3794,2808,33283
Spain,2020-03-25,49515,5367,3647,40501
Spain,2020-03-26,57786,7015,4365,46406
Spain,2020-03-27,65719,9357,5138,51224
Spain,2020-03-28,73235,12285,5982,54968
Spain,2020-03-29,80110,14709,6803,58598
Spain,2020-03-30,87956,16780,7716,63460
Spain,2020-03-31,95923,19259,8464,68200
Spain,2020-04-01,104118,22647,9387,72084
Spain,2020-04-02,112065,26743,10348,74974
Spain,2020-04-03,119199,30513,11198,77488
Spain,2020-04-04,126168,34219,11947,80002
Spain,2020-04-05,131646,38080,12641,80925
Spain,2020-04-06,136675,40437,13341,82897
Spain,2020-04-07,141942,43208,14045,84689
Spain,2020-04-08,148220,48021,14792,85407
Spain,2020-04-09,153222,52165,15447,85610
Spain,2020-04-10,158273,55668,16081,86524
Spain,2020-04-11,163027,59109,16606,87312
Spain,2020-04-12,166831,62391,17209,87231
Spain,2020-04-13,170099,64727,17756,87616
Spain,2020-04-14,172541,67504,18056,86981
Spain,2020-04-15,177644,70853,18708,88083
Spain,2020-04-16,184948,74797,19315,90836
Spain,2020-04-17,190839,74797,20002,96040
Spain,2020-04-18,191726,74797,20043,96886
Spain,2020-04-19,198674,77357,20453,100864
Spain,2020-04-20,200210,80587,20852,98771
Spain,2020-04-21,204178,82514,21282,100382
Spain,2020-04-22,208389,85915,21717,100757
Spain,2020-04-23,213024,89250,22157,101617
Spain,2020-04-24,202990,92355,22524,88111
Spain,2020-04-25,205905,95708,22902,87295
Spain,2020-04-26,207634,98372,23190,86072
Spain,2020-04-27,209465,100875,23521,85069
Spain,2020-04-28,210773,102548,23822,84403
Spain,2020-04-29,212917,108947,24275,79695
Spain,2020-04-30,213435,112050,24543,76842
Spain,2020-05-01,215216,112050,24543,78623
Spain,2020-05-02,216582,117248,25100,74234
Spain,2020-05-03,217466,118902,25264,73300
Spain,2020-05-04,218011,121343,25428,71240
Spain,2020-05-05,219329,123486,25613,70230
Spain,2020-05-06,220325,126002,25857,68466
Spain,2020-05-07,221447,128511,26070,66866
Spain,2020-05-08,222857,131148,26299,65410
Spain,2020-05-09,223578,133952,26478,63148
Spain,2020-05-10,224350,136166,26621,61563
Spain,2020-05-11,227436,137139,26744,63553
Spain,2020-05-12,228030,138980,26920,62130
Spain,2020-05-13,228691,140823,27104,60764
Spain,2020-05-14,229540,143374,27321,58845
Spain,2020-05-15,230183,144783,27459,57941
Spain,2020-05-16,230698,146446,27563,56689
Spain,2020-05-17,230698,146446,27563,56689
Spain,2020-05-18,231606,150376,27709,53521
Spain,2020-05-19,232037,150376,27778,53883
Spain,2020-05-20,232555,150376,27888,54291
Spain,2020-05-21,233037,150376,27940,54721
Spain,2020-05-22,234824,150376,28628,55820
Spain,2020-05-23,235290,150376,28678,56236
Spain,2020-05-24,235772,150376,28752,56644
Spain,2020-05-25,235400,150376,26834,58190
Spain,2020-05-26,236259,150376,27117,58766
Spain,2020-05-27,236259,150376,27117,58766
Spain,2020-05-28,237906,150376,27119,60411
Spain,2020-05-29,238564,150376,27121,61067
Spain,2020-05-30,239228,150376,27125,61727
Spain,2020-05-31,239479,150376,27127,61976
Spain,2020-06-01,239638,150376,27127,62135
Spain,2020-06-02,239932,150376,27127,62429
Spain,2020-06-03,240326,150376,27128,62822
Spain,2020-06-04,240660,150376,27133,63151
Spain,2020-06-05,240978,150376,27134,63468
Spain,2020-06-06,241310,150376,27135,63799
Spain,2020-06-07,241550,150376,27136,64038
Spain,2020-06-08,241717,150376,27136,64205
Spain,2020-06-09,241966,150376,27136,64454
Spain,2020-06-10,242280,150376,27136,64768
Spain,2020-06-11,242707,150376,27136,65195
Spain,2020-06-12,243209,150376,27136,65697
Spain,2020-06-13,243605,150376,27136,66093
Spain,2020-06-14,243928,150376,27136,66416
Spain,2020-06-15,244109,150376,27136,66597
Spain,2020-06-16,244328,150376,27136,66816
Spain,2020-06-17,244683,150376,27136,67171
Spain,2020-06-18,245268,150376,27136,67756
Spain,2020-06-19,245575,150376,28315,66884
Spain,2020-06-20,245938,150376,28322,67240
Spain,2020-06-21,246272,150376,28323,67573
Spain,2020-06-22,246504,150376,28324,67804
Spain,2020-06-23,246752,150376,28325,68051
Spain,2020-06-24,247086,150376,28327,68383
Spain,2020-06-25,247486,150376,28330,68780
Spain,2020-06-26,247905,150376,28338,69191
Spain,2020-06-27,248469,150376,28341,69752
Spain,2020-06-28,248770,150376,28343,70051
Spain,2020-06-29,248970,150376,28346,70248
Spain,2020-06-30,249271,150376,28355,70540
Spain,2020-07-01,249659,150376,28364,70919
Spain,2020-07-02,250103,150376,28368,71359
Spain,2020-07-03,250545,150376,28385,71784
Spain,2020-07-04,250545,150376,28385,71784
Spain,2020-07-05,250545,150376,28385,71784
Spain,2020-07-06,251789,150376,28388,73025
Spain,2020-07-07,252130,150376,28392,73362
Spain,2020-07-08,252513,150376,28396,73741
Spain,2020-07-09,253056,150376,28401,74279
Spain,2020-07-10,253908,150376,28403,75129
Spain,2020-07-11,253908,150376,28403,75129
Spain,2020-07-12,253908,150376,28403,75129
Spain,2020-07-13,255953,150376,28406,77171
Spain,2020-07-14,256619,150376,28409,77834
Spain,2020-07-15,257494,150376,28413,78705
Spain,2020-07-16,258855,150376,28416,80063
Spain,2020-07-17,260255,150376,28420,81459
Spain,2020-07-18,260255,150376,28420,81459
Spain,2020-07-19,260255,150376,28420,81459
Spain,2020-07-20,264836,150376,28422,86038
Spain,2020-07-21,266194,150376,28424,87394
Spain,2020-07-22,267551,150376,28426,88749
Spain,2020-07-23,270166,150376,28429,91361
Spain,2020-07-24,272421,150376,28432,93613
Spain,2020-07-25,272421,150376,28432,93613
Spain,2020-07-26,272421,150376,28432,93613
Spain,2020-07-27,278782,150376,28434,99972
Spain,2020-07-28,280610,150376,28436,101798
Spain,2020-07-29,282641,150376,28441,103824
Spain,2020-07-30,285430,150376,28443,106611
Spain,2020-07-31,288522,150376,28445,109701
Spain,2020-08-01,288522,150376,28445,109701
Spain,2020-08-02,288522,150376,28445,109701
Spain,2020-08-03,297054,150376,28472,118206
